event_pk,date,survey,site_id,acidity,alkh,ph,s,so4,mg,zn,na,al,ca,cl,fe,b,f,k,si,cu,sr,acidity_flag,alkh_flag,ph_flag,s_flag,so4_flag,mg_flag,zn_flag,na_flag,al_flag,ca_flag,cl_flag,fe_flag,b_flag,f_flag,k_flag,si_flag,cu_flag,sr_flag,row_flag,quality_level
68561,2016-04-07,FGS,844 OUTLET,NA,NA,NA,151.175,NA,251.65,20.125,1703.15,283.6,345.45,NA,225.8,NA,NA,57.7,823.875,NA,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
68562,2016-04-07,FGS,1015 OUTLET,NA,NA,NA,179.875,NA,373.65,10.325,2266.05,280,613.65,NA,224.1,NA,NA,98.9,1051.475,NA,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
83377,2016-04-27,FGS,626 OUTLET,NA,NA,NA,213,NA,312,6,2500,201,381,NA,291,11,NA,154,545,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
83378,2016-04-27,FGS,693 OUTLET,NA,NA,NA,177,NA,182,4,1554,198,284,NA,106,8,NA,62,400,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
83379,2016-04-27,FGS,703 OUTLET,NA,NA,NA,146,NA,236,2,1784,267,535,NA,207,7,NA,93,949,NA,4,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
83380,2016-04-27,FGS,708 OUTLET,NA,NA,NA,202,NA,248,2,1921,222,379,NA,180,6,NA,74,520,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
83381,2016-04-27,FGS,819 OUTLET,NA,NA,NA,191,NA,294,3,2400,356,432,NA,372,6,NA,58,1059,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
83382,2016-04-27,FGS,844 OUTLET,NA,NA,NA,166,NA,270,6,2182,381,429,NA,271,5,NA,57,995,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
83383,2016-04-27,FGS,1015 OUTLET,NA,NA,NA,276,NA,388,6,2719,323,679,NA,214,6,NA,122,944,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
120615,2016-05-18,FGS,626 OUTLET,NA,NA,NA,163,NA,416,4,3766,158,715,NA,555,13,NA,207,1821,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
120616,2016-05-18,FGS,693 OUTLET,NA,NA,NA,133,NA,203,5,1695,204,311,NA,89,6,NA,75,394,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
120617,2016-05-18,FGS,703 OUTLET,NA,NA,NA,145,NA,287,4,2453,138,643,NA,187,4,NA,173,2351,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
120618,2016-05-18,FGS,708 OUTLET,NA,NA,NA,162,NA,279,5,2323,209,427,NA,205,2,NA,110,495,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
120619,2016-05-18,FGS,819 OUTLET,NA,NA,NA,116,NA,262,3,2569,299,480,NA,444,NA,NA,101,2054,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
120620,2016-05-18,FGS,844 OUTLET,NA,NA,NA,133,NA,255,10,2611,315,458,NA,311,NA,NA,93,1991,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
120621,2016-05-18,FGS,1015 OUTLET,NA,NA,NA,224,NA,415,3,3020,305,733,NA,277,NA,NA,212,798,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
133769,2016-06-08,FGS,626 OUTLET,NA,NA,NA,184,NA,381,5,3171,203,580,NA,487,5,NA,139,1213,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
133770,2016-06-08,FGS,693 OUTLET,NA,NA,NA,149,NA,190,4,1607,201,350,NA,90,2,NA,73,411,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
133771,2016-06-08,FGS,703 OUTLET,NA,NA,NA,157,NA,235,5,1896,144,631,NA,160,NA,NA,169,1508,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
133772,2016-06-08,FGS,708 OUTLET,NA,NA,NA,264,NA,282,3,2270,205,440,NA,168,2,NA,99,481,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
133773,2016-06-08,FGS,819 OUTLET,NA,NA,NA,169,NA,324,10,2642,329,552,NA,373,NA,NA,94,1774,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
133774,2016-06-08,FGS,844 OUTLET,NA,NA,NA,163,NA,275,3,2287,320,565,NA,273,NA,NA,81,1796,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
133775,2016-06-08,FGS,1015 OUTLET,NA,NA,NA,232,NA,390,4,2830,274,779,NA,224,11,NA,124,920,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
137681,2016-06-29,FGS,626 OUTLET,NA,NA,NA,117,NA,374,3,3024,216,657,NA,718,NA,NA,144,1447,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Raw
137682,2016-06-29,FGS,693 OUTLET,NA,NA,NA,NA,NA,211,4,1534,216,412,NA,116,NA,NA,72,550,1,4,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Raw
137683,2016-06-29,FGS,703 OUTLET,NA,NA,NA,NA,NA,249,3,1934,160,662,NA,204,NA,NA,148,1573,1,3,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Raw
137684,2016-06-29,FGS,708 OUTLET,NA,NA,NA,104,NA,274,2,2109,197,529,NA,231,NA,NA,105,571,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Raw
137685,2016-06-29,FGS,819 OUTLET,NA,NA,NA,NA,NA,321,5,2504,364,563,NA,469,NA,NA,75,1711,1,5,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Raw
137686,2016-06-29,FGS,844 OUTLET,NA,NA,NA,115,NA,266,4,2106,347,749,NA,442,NA,NA,97,2270,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Submited,Technicianm
137687,2016-06-29,FGS,1015 OUTLET,NA,NA,NA,170,NA,406,4,2844,264,811,NA,230,NA,NA,123,925,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Submited,Technicianm
146403,2016-07-20,FGS,626 OUTLET,NA,NA,NA,124,NA,403,5,3239,218,883,NA,786,NA,NA,176,1458,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
146404,2016-07-20,FGS,693 OUTLET,NA,NA,NA,85,NA,230,6,1497,282,651,NA,181,NA,NA,88,645,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Technicianm
146405,2016-07-20,FGS,703 OUTLET,NA,NA,NA,75,NA,247,5,1884,154,845,NA,223,NA,NA,154,1714,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Technicianm
146406,2016-07-20,FGS,708 OUTLET,NA,NA,NA,171,NA,269,5,1951,215,712,NA,252,NA,NA,99,580,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Technicianm
146407,2016-07-20,FGS,819 OUTLET,NA,NA,NA,79,NA,309,6,2442,387,791,NA,602,NA,NA,88,1862,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Technicianm
146408,2016-07-20,FGS,844 OUTLET,NA,NA,NA,67,NA,261,7,2185,377,733,NA,387,NA,NA,88,1854,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
146409,2016-07-20,FGS,1015 OUTLET,NA,NA,NA,183,NA,374,6,2456,288,1066,NA,266,NA,NA,113,959,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Technicianm
155400,2016-08-10,FGS,626 OUTLET,NA,NA,NA,247,NA,600,11,5213,159,1016,NA,777,38,NA,479,2225,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
155401,2016-08-10,FGS,693 OUTLET,NA,NA,NA,270,NA,392,9,2946,289,516,NA,158,27,NA,150,566,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
155402,2016-08-10,FGS,703 OUTLET,NA,NA,NA,305,NA,444,9,3553,124,825,NA,290,19,NA,267,2292,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
155403,2016-08-10,FGS,708 OUTLET,NA,NA,NA,402,NA,443,9,3819,229,584,NA,368,15,NA,196,476,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
155404,2016-08-10,FGS,819 OUTLET,NA,NA,NA,410,NA,353,5,3548,373,555,NA,690,10,NA,171,2517,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
155405,2016-08-10,FGS,844 OUTLET,NA,NA,NA,226,NA,288,6,3084,347,529,NA,469,5,NA,132,2580,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
155406,2016-08-10,FGS,1015 OUTLET,NA,NA,NA,255,NA,423,4,3177,267,871,NA,322,4,NA,156,868,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
167161,2016-09-02,FGS,626 OUTLET,NA,NA,NA,251,NA,341,6,2321,249,594,NA,355,97,NA,162,817,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
167162,2016-09-02,FGS,693 OUTLET,NA,NA,NA,203,NA,282,2,1806,276,446,NA,204,39,NA,119,788,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Results,Technicianm
167163,2016-09-02,FGS,703 OUTLET,NA,NA,NA,226,NA,264,3,1693,314,717,NA,271,22,NA,129,1187,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
167164,2016-09-02,FGS,708 OUTLET,NA,NA,NA,264,NA,333,5,2360,258,665,NA,260,15,NA,117,629,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
167165,2016-09-02,FGS,819 OUTLET,NA,NA,NA,426,NA,387,3,2275,452,703,NA,505,11,NA,102,1344,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
167166,2016-09-02,FGS,844 OUTLET,NA,NA,NA,386,NA,359,4,2272,468,676,NA,403,7,NA,136,1266,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
167167,2016-09-02,FGS,1015 OUTLET,NA,NA,NA,250,NA,413,2,2426,340,991,NA,285,9,NA,125,1089,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Results,Technicianm
354311,2016-09-09,FGS_R,WANNOCK WR01,NA,10.197,NA,990,3220,375,2,1079,46,3751,2082,47,6,NA,1315,1197,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLD,NA,Results,Technicianm
167589,2016-09-21,FGS,626 OUTLET,NA,NA,NA,612,NA,641,329.5,2260,327,6200,NA,543,18,NA,172,1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,BDL,Results,Technicianm
167590,2016-09-21,FGS,693 OUTLET,NA,NA,NA,668,NA,541,202,1469,359,3705,NA,229,4,NA,109,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,BDL,Results,Technicianm
167591,2016-09-21,FGS,703 OUTLET,NA,NA,NA,637,NA,552,202,1778,314,4744,NA,289,NA,NA,180,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,BDL,Results,Technicianm
167592,2016-09-21,FGS,708 OUTLET,NA,NA,NA,768,NA,659,246,1972,342,5184,NA,359,NA,NA,157,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,BDL,Results,Technicianm
167593,2016-09-21,FGS,819 OUTLET,NA,NA,NA,670,NA,617,195.5,2284,495,4109,NA,636,NA,NA,128,1864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,BDL,Results,Technicianm
167594,2016-09-21,FGS,844 OUTLET,NA,NA,NA,612,NA,594,197,2084,532,4150,NA,446,NA,NA,110,1731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,BDL,Results,Technicianm
167595,2016-09-21,FGS,1015 OUTLET,NA,NA,NA,660,NA,728,322.5,2469,443,6174,NA,388,NA,NA,177,1298,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,BDL,Results,Technicianm
354312,2016-09-29,FGS_R,WANNOCK WR01,NA,10.18,NA,1460,3242,1584,1427.5,698,335,24465,364,129,NA,NA,777,1528,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,Results,Technicianm
180131,2016-10-20,FGS,626 OUTLET,NA,-1.147,NA,357.410808831743,726,314.021023012306,3.192354679874,2294.17262274227,273.281610137009,460.974404808921,2918,265.053289531038,NA,NA,105.615821193114,796.115594508091,NA,4.82631013224595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
180132,2016-10-20,FGS,693 OUTLET,NA,-0.02,NA,280.976422838237,1106,240.24309325242,2.67637835131059,1693.95946370497,328.730585419574,507.252894250691,2697,209.401167135644,NA,NA,95.7083589978911,898.403183903405,NA,3.55783979668779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
180133,2016-10-20,FGS,703 OUTLET,NA,0.73,NA,218.043668337645,544,227.891032406589,2.07394720802974,1548.34661041882,305.728308339085,663.260699001332,1921,192.928271167339,NA,NA,140.425681474625,1153.72755051598,NA,3.72655901975102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
180134,2016-10-20,FGS,708 OUTLET,NA,-0.38,NA,324.807562266881,911,315.828240340897,3.64022973085223,2097.63684743976,399.338353988687,628.762343960164,2716,347.0505128655,NA,NA,188.907655674056,1051.73465251733,0.944888268734169,4.48554812147646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Technicianm
180135,2016-10-20,FGS,819 OUTLET,NA,-1.45,NA,299.047412786354,575,365.952802750087,3.78044585534882,2418.94168140401,448.39794782388,614.906244668373,2682,373.735054423279,NA,NA,116.578222046364,1163.52692705949,NA,5.01436587022002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
180136,2016-10-20,FGS,844 OUTLET,NA,-1.29,NA,256.433049532724,534,293.864662261831,2.55252292606187,1996.74939168889,471.01427355322,522.22739643218,2664,241.394869575816,NA,NA,92.8458029795799,1114.79951789527,NA,4.32755052452285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
241363,2016-10-23,FGS,1015 OUTLET,NA,0.703,NA,656.921513605278,1099,461.390108412535,8.28761972582532,3124.23631510277,430.955467846754,1037.58209415591,4091,482.168503371539,NA,NA,189.861012945218,1271.51750179041,1.12025499257875,6.48933328434023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Technicianm
185055,2016-11-22,FGS,693 OUTLET,NA,NA,NA,248,NA,303,3,3244,247,517,NA,176,NA,NA,195,603,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Technicianm
185054,2016-11-22,FGS,703 OUTLET,NA,NA,NA,249,NA,267,2,1917,248,688,NA,211,NA,NA,182,987,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Technicianm
185058,2016-11-22,FGS,819 OUTLET,NA,NA,NA,230,NA,261,3,2002,376,462,NA,389,NA,NA,208,921,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
185059,2016-11-22,FGS,844 OUTLET,NA,NA,NA,196,NA,245,2,1944,396,569,NA,294,NA,NA,209,1063,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
185060,2016-11-23,FGS,626 OUTLET,NA,NA,NA,719,NA,224,6,1969,164,424,NA,212,NA,NA,173,562,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,NA,NA,Results,Technicianm
185061,2016-11-23,FGS,708 OUTLET,NA,NA,NA,435,NA,243,6,1675,289,600,NA,282,NA,NA,103,760,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
185062,2016-11-23,FGS,1015 OUTLET,NA,NA,NA,554,NA,353,5,2299,389,1061,NA,497,NA,NA,181,1292,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,BDL,NA,NA,NA,BDL,NA,Results,Technicianm
239070,2017-01-20,FGS,626 OUTLET,NA,-1.063,NA,549.061523946648,1370,309.732821189358,NA,2394.89352594349,83.6293288196105,300.6668557674,3824,109,NA,NA,94.299191756647,397.933709608411,NA,2.46099346385731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Submited,Technicianm
239071,2017-01-20,FGS,693 OUTLET,NA,-0.54,NA,546.493084127355,1013,315.770062079616,4.30168648658734,2338.48325051138,95.8362052607861,449.125967525157,3851,86,NA,NA,120.358182683452,402.739916268508,NA,2.07167945910445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Submited,Technicianm
239072,2017-01-20,FGS,703 OUTLET,NA,0.25,NA,423.192990235662,1002,186.03721555565,NA,1456.70834688918,128.975922096657,379.38343071942,2375,112,NA,NA,61.3597871911561,616.652734299073,NA,1.28477265721174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Submited,Technicianm
239073,2017-01-20,FGS,708 OUTLET,NA,0.077,NA,540.497917515821,1113,370.885502925931,NA,2629.70485736133,142.999349566482,500.97612410477,4266,144,NA,NA,132.497343159324,613.6749204641,NA,2.8875970966953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Submited,Technicianm
239074,2017-01-20,FGS,819 OUTLET,NA,-1.143,NA,501.967039493389,919,254.80689640857,NA,1907.65049548594,181.770640491158,372.506370967428,3007,200,NA,NA,61.1992337207654,726.902324957614,NA,1.8009074504789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Submited,Technicianm
239075,2017-01-20,FGS,844 OUTLET,NA,-0.833,NA,687.986293405708,753,262.744082065909,1.87155992778947,1988.42582164673,189.543143394642,382.082944607641,2903,160,NA,NA,79.6325526701086,707.800503491708,NA,1.89180477967922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Submited,Technicianm
239076,2017-01-20,FGS,1015 OUTLET,NA,-0.103,NA,736.795211438346,1037,444.214591727653,NA,2520.54541718996,259.640220389723,744.238080954924,4093,267,NA,NA,121.919195629888,1057.66221821615,NA,4.1980254826785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Submited,Technicianm
251321,2017-02-24,FGS,626 OUTLET,NA,0.44,NA,488.480590075583,1370,229.455897355598,NA,2109.65904072052,106.290290184568,524.145262630482,3824,224,NA,NA,79.2573768143591,820.050284699488,NA,2.54220018286477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Submited,Technicianm
251322,2017-02-24,FGS,693 OUTLET,NA,-0.073,NA,476.280500933939,1013,135.319211623755,NA,1127.10894878548,110.846942897078,427.089358788117,3851,103,NA,NA,73.2013566454897,398.365805002658,NA,0.700582340464555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Submited,Technicianm
251323,2017-02-24,FGS,703 OUTLET,NA,1.05,NA,445.668979020995,1002,216.723509520671,NA,1698.6028460976,149.926913938952,675.428678373928,2375,166,NA,NA,112.036946339698,1480.09923423296,NA,1.93260122488727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Submited,Technicianm
251324,2017-02-24,FGS,708 OUTLET,NA,0.043,NA,487.838480120759,1113,305.179896219464,NA,2120.35972655724,152.578523439479,608.890291295444,4266,204,NA,NA,905.154415730188,657.791025116815,NA,2.47545682631907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Submited,Technicianm
251325,2017-02-24,FGS,819 OUTLET,NA,-0.273,NA,480.775270617703,919,252.599056063628,NA,2063.29676349571,218.532692086984,574.745094500923,3007,279,NA,NA,70.4589885511009,1334.58267892263,NA,2.00203185269418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Submited,Technicianm
251326,2017-02-24,FGS,844 OUTLET,NA,-0.3,NA,483.985820391819,753,228.219249757044,2.34807733102316,1818.15112426763,237.430010698264,583.186667163541,2903,196,NA,NA,82.4526761554949,1262.6767997106,NA,1.89668689538024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Submited,Technicianm
251327,2017-02-24,FGS,1015 OUTLET,NA,0.12,NA,507.320096150099,1037,402.435569075431,2.69882918921736,2418.68826003227,241.336312428323,881.228510109459,4093,222,NA,NA,135.969891407116,1019.31686639475,NA,3.83018866888447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Submited,Technicianm
254331,2017-03-15,FGS,626 OUTLET,NA,NA,NA,111,NA,267,5,2462,83,350,NA,75,4,NA,131,360.7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Submited,Technicianm
254333,2017-03-15,FGS,703 OUTLET,NA,NA,NA,243,NA,233,2,1816,157,534,NA,70,3,NA,142,630.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Submited,Technicianm
254334,2017-03-15,FGS,708 OUTLET,NA,NA,NA,71,NA,293,4,2010,178,511,NA,99,4,NA,124,600.7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Submited,Technicianm
254335,2017-03-15,FGS,819 OUTLET,NA,NA,NA,158,NA,254,3,2103,199,451,NA,154,3,NA,170,609,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Submited,Technicianm
254336,2017-03-15,FGS,844 OUTLET,NA,NA,NA,172,NA,233,NA,1954,199,452,NA,104,3,NA,125,557,NA,2,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Submited,Technicianm
254337,2017-03-15,FGS,1015 OUTLET,NA,NA,NA,203,NA,499,11,2985,265,866,NA,144,3,NA,160,1030.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,BDL,NA,Submited,Technicianm
354313,2017-03-18,FGS_R,WANNOCK WR01,NA,NA,NA,1527,NA,560,4,1441,41,6060,NA,23,8,NA,908,1818.8625,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
353520,2017-03-19,FGS,693 OUTLET,NA,NA,NA,318,NA,165,12,1314,131,489,NA,76,4,NA,122,377.1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AV,NA,NA,NA,NA,NA,NA,Submited,Technicianm
