event_pk,date,survey,site_id,acidified,hakai_id,ug_n,ug_c,c_flag,n_flag,row_flag,quality_level
420265,2018-07-26,FGS_B,8405 OUTLET,FALSE,QF5022,NA,NA,NA,NA,Collected,Technicianm
420268,2018-07-26,FGS_B,9572 OUTLET,FALSE,QF5024,NA,NA,NA,NA,Collected,Technicianm
421751,2018-07-31,FGS_B,HOMATHKO HOMA1,FALSE,QF5026,NA,NA,NA,NA,Collected,Technicianm
421751,2018-07-31,FGS_B,HOMATHKO HOMA1,FALSE,QF5027,NA,NA,NA,NA,Collected,Technicianm
422142,2018-08-04,FGS_R,20947 OUTLET,FALSE,CF11836,NA,NA,NA,NA,Collected,Technicianm
422143,2018-08-04,FGS_R,20722 OUTLET,FALSE,CF11837,NA,NA,NA,NA,Collected,Technicianm
422147,2018-08-06,FGS_R,20741 OUTLET,FALSE,CF11838,NA,NA,NA,NA,Collected,Technicianm
422153,2018-08-06,FGS_R,20771K OUTLET,TRUE,CF11839,NA,NA,NA,NA,Collected,Technicianm
422154,2018-08-06,FGS_R,20771C OUTLET,FALSE,CF11840,NA,NA,NA,NA,Collected,Technicianm
422155,2018-08-06,FGS_R,WANNOCK WR02,FALSE,CF11841,NA,NA,NA,NA,Collected,Technicianm
422158,2018-08-06,FGS_R,819 OUTLET,TRUE,CF11843,NA,NA,NA,NA,Collected,Technicianm
422159,2018-08-06,FGS_R,708 OUTLET,FALSE,CF11844,NA,NA,NA,NA,Collected,Technicianm
422157,2018-08-06,FGS_R,703 OUTLET,TRUE,CF11845,NA,NA,NA,NA,Collected,Technicianm
422155,2018-08-06,FGS_R,WANNOCK WR02,TRUE,CX10407,8.04745294212093,49.3272206297632,SVC,SVC,Results,Technicianm
422155,2018-08-06,FGS_R,WANNOCK WR02,FALSE,CX10408,7.94207358232209,50.9420290386761,SVC,SVC,Results,Technicianm
422058,2018-08-09,FGS_Y,KOEYE KR01,FALSE,CF11847,NA,NA,NA,NA,Collected,Technicianm
422058,2018-08-09,FGS_Y,KOEYE KR01,TRUE,CX10409,9.94409486546139,93.6651781649598,SVC,SVC,Results,Technicianm
422058,2018-08-09,FGS_Y,KOEYE KR01,FALSE,CX10410,8.46895947178185,89.6403958941708,SVC,SVC,Results,Technicianm
427434,2018-08-26,FGS,626 OUTLET,FALSE,CX10023,NA,NA,NA,NA,Collected,Technicianm
427437,2018-08-26,FGS,693 OUTLET,FALSE,CX10024,NA,NA,NA,NA,Collected,Technicianm
427438,2018-08-26,FGS,703 OUTLET,FALSE,CX10025,NA,NA,NA,NA,Collected,Technicianm
427439,2018-08-26,FGS,708 OUTLET,FALSE,CX10026,NA,NA,NA,NA,Collected,Technicianm
427440,2018-08-26,FGS,819 OUTLET,FALSE,CX10027,NA,NA,NA,NA,Collected,Technicianm
427441,2018-08-26,FGS,844 OUTLET,FALSE,CX10028,NA,NA,NA,NA,Collected,Technicianm
427442,2018-08-26,FGS,1015 OUTLET,FALSE,CX10029,NA,NA,NA,NA,Collected,Technicianm
427432,2018-08-26,FGS_B,8405 OUTLET,FALSE,QF5028,NA,NA,NA,NA,Collected,Technicianm
427431,2018-08-26,FGS_B,PARADISE PDSE1,FALSE,QF5029,NA,NA,NA,NA,Collected,Technicianm
427433,2018-08-26,FGS_B,4809 OUTLET,FALSE,QF5030,NA,NA,NA,NA,Collected,Technicianm
429128,2018-08-29,FGS_B,HOMATHKO HOMA1,FALSE,QF5031,NA,NA,NA,NA,Collected,Technicianm
429130,2018-08-29,FGS_B,4829 OUTLET,FALSE,QF5032,NA,NA,NA,NA,Collected,Technicianm
429129,2018-08-29,FGS_B,SOUTHGATE SGTE3,FALSE,QF5033,NA,NA,NA,NA,Collected,Technicianm
429131,2018-08-29,FGS_B,MELLERSH MELR1,FALSE,QF5036,NA,NA,NA,NA,Collected,Technicianm
429128,2018-08-29,FGS_B,HOMATHKO HOMA1,FALSE,QX8600,4.66423093771311,42.0582300976204,SVC,SVC,Results,Technicianm
429128,2018-08-29,FGS_B,HOMATHKO HOMA1,TRUE,QX8601,5.18074562706226,36.4019091634499,SVC,SVC,Results,Technicianm
428233,2018-09-03,FGS_R,20722 OUTLET,FALSE,CF11852,NA,NA,NA,NA,Collected,Technicianm
428230,2018-09-03,FGS_R,20718 OUTLET,FALSE,CF11878,NA,NA,NA,NA,Collected,Technicianm
428226,2018-09-04,FGS_R,819 OUTLET,FALSE,CF11851,NA,NA,NA,NA,Collected,Technicianm
428225,2018-09-04,FGS_R,703 OUTLET,FALSE,CF11853,NA,NA,NA,NA,Collected,Technicianm
428227,2018-09-04,FGS_R,708 OUTLET,FALSE,CF11855,NA,NA,NA,NA,Collected,Technicianm
428223,2018-09-04,FGS_R,WANNOCK WR02,FALSE,CF11856,NA,NA,NA,NA,Collected,Technicianm
428221,2018-09-04,FGS_R,20771C OUTLET,FALSE,CF11876,NA,NA,NA,NA,Collected,Technicianm
428220,2018-09-04,FGS_R,20771K OUTLET,FALSE,CF11877,NA,NA,NA,NA,Collected,Technicianm
428223,2018-09-04,FGS_R,WANNOCK WR02,FALSE,CX10037,5.51804720379897,50.9420290386761,SVC,SVC,Results,Technicianm
428223,2018-09-04,FGS_R,WANNOCK WR02,TRUE,CX10038,5.08587754579596,45.2893678476706,SVC,SVC,Results,Technicianm
428256,2018-09-05,FGS_Y,KOEYE KR01,FALSE,CF11854,NA,NA,NA,NA,Collected,Technicianm
428256,2018-09-05,FGS_Y,KOEYE KR01,FALSE,CX10039,7.88938349331514,77.8275131428173,SVC,SVC,Results,Technicianm
428256,2018-09-05,FGS_Y,KOEYE KR01,TRUE,CX10040,7.62592895720494,74.8726949480418,SVC,SVC,Results,Technicianm
432204,2018-09-19,FGS,626 OUTLET,FALSE,CX10030,NA,NA,NA,NA,Collected,Technicianm
432205,2018-09-19,FGS,693 OUTLET,FALSE,CX10031,NA,NA,NA,NA,Collected,Technicianm
432206,2018-09-19,FGS,703 OUTLET,FALSE,CX10032,NA,NA,NA,NA,Collected,Technicianm
432207,2018-09-19,FGS,708 OUTLET,FALSE,CX10033,NA,NA,NA,NA,Collected,Technicianm
432208,2018-09-19,FGS,819 OUTLET,FALSE,CX10034,NA,NA,NA,NA,Collected,Technicianm
432209,2018-09-19,FGS,844 OUTLET,FALSE,CX10035,NA,NA,NA,NA,Collected,Technicianm
432210,2018-09-19,FGS,1015 OUTLET,FALSE,CX10036,NA,NA,NA,NA,Collected,Technicianm
432605,2018-09-19,FGS_B,MELLERSH MELR1,FALSE,QF5034,NA,NA,NA,NA,Collected,Technicianm
432609,2018-09-19,FGS_B,HOMATHKO HOMA1,FALSE,QF5035,NA,NA,NA,NA,Collected,Technicianm
432611,2018-09-19,FGS_B,SOUTHGATE SGTE2,FALSE,QF5037,NA,NA,NA,NA,Collected,Technicianm
432601,2018-09-19,FGS_B,PARADISE PDSE1,FALSE,QF5040,NA,NA,NA,NA,Collected,Technicianm
432603,2018-09-19,FGS_B,4767 OUTLET,FALSE,QF5041,NA,NA,NA,NA,Collected,Technicianm
437014,2018-09-20,FGS_B,BEAR BEAR1,FALSE,QF5038,NA,NA,NA,NA,Collected,Technicianm
435754,2018-10-12,FGS_R,20741 OUTLET,FALSE,CF11857,NA,NA,NA,NA,Collected,Technicianm
435756,2018-10-12,FGS_R,WANNOCK WR02,FALSE,CF11858,NA,NA,NA,NA,Collected,Technicianm
435756,2018-10-12,FGS_R,WANNOCK WR02,FALSE,CF11867,NA,NA,NA,NA,Collected,Technicianm
435756,2018-10-12,FGS_R,WANNOCK WR02,FALSE,CF11868,NA,NA,NA,NA,Collected,Technicianm
435757,2018-10-12,FGS_R,20771C OUTLET,FALSE,CF11870,NA,NA,NA,NA,Collected,Technicianm
435758,2018-10-12,FGS_R,20771K OUTLET,FALSE,CF11872,NA,NA,NA,NA,Collected,Technicianm
435756,2018-10-12,FGS_R,WANNOCK WR02,TRUE,CX10473,10.4708771143442,66.2732268615123,SVC,SVC,Results,Technicianm
435756,2018-10-12,FGS_R,WANNOCK WR02,FALSE,CX10474,16.1583875134454,63.5847840713916,SVC,SVC,Results,Technicianm
435749,2018-10-13,FGS_R,703 OUTLET,FALSE,CF11869,NA,NA,NA,NA,Collected,Technicianm
435751,2018-10-13,FGS_R,708 OUTLET,FALSE,CF11871,NA,NA,NA,NA,Collected,Technicianm
435750,2018-10-13,FGS_R,819 OUTLET,FALSE,CF11873,NA,NA,NA,NA,Collected,Technicianm
435750,2018-10-13,FGS_R,819 OUTLET,FALSE,CF11874,NA,NA,NA,NA,Collected,Technicianm
435750,2018-10-13,FGS_R,819 OUTLET,FALSE,CF11875,NA,NA,NA,NA,Collected,Technicianm
435760,2018-10-14,FGS_Y,KOEYE KR01,FALSE,CF11859,NA,NA,NA,NA,Collected,Technicianm
435760,2018-10-14,FGS_Y,KOEYE KR01,FALSE,CX10475,5.78155628758126,64.6602245596159,SVC,SVC,Results,Technicianm
435760,2018-10-14,FGS_Y,KOEYE KR01,TRUE,CX10476,6.36125227092657,63.0470321411914,SVC,SVC,Results,Technicianm
439496,2018-10-23,FGS_B,SOUTHGATE SGTE1,FALSE,QF5042,NA,NA,NA,NA,Collected,Technicianm
439497,2018-10-23,FGS_B,HOMATHKO HOMA1,FALSE,QF5044,NA,NA,NA,NA,Collected,Technicianm
439496,2018-10-23,FGS_B,SOUTHGATE SGTE1,FALSE,QF5045,NA,NA,NA,NA,Collected,Technicianm
439497,2018-10-23,FGS_B,HOMATHKO HOMA1,FALSE,QF5046,NA,NA,NA,NA,Collected,Technicianm
439496,2018-10-23,FGS_B,SOUTHGATE SGTE1,FALSE,QF5047,NA,NA,NA,NA,Collected,Technicianm
439488,2018-10-23,FGS_B,PARADISE PDSE1,FALSE,QF5070,NA,NA,NA,NA,Collected,Technicianm
439494,2018-10-23,FGS_B,BEAR BEAR1,FALSE,QF5071,NA,NA,NA,NA,Collected,Technicianm
439497,2018-10-23,FGS_B,HOMATHKO HOMA1,FALSE,QF5072,NA,NA,NA,NA,Collected,Technicianm
439497,2018-10-23,FGS_B,HOMATHKO HOMA1,FALSE,QX8602,7.6786204099037,72.4546411337235,SVC,SVC,Results,Technicianm
439497,2018-10-23,FGS_B,HOMATHKO HOMA1,TRUE,QX8603,27.8393907054547,145.879218909887,NA,NA,Results,Technicianm
439507,2018-10-24,FGS_B,4791 TOWER2,FALSE,QF5043,NA,NA,NA,NA,Collected,Technicianm
439485,2018-10-25,FGS_B,9572 OUTLET,FALSE,QF5048,NA,NA,NA,NA,Collected,Technicianm
439486,2018-10-25,FGS_B,8405 OUTLET,FALSE,QF5073,NA,NA,NA,NA,Collected,Technicianm
439641,2018-10-26,FGS,693 OUTLET,FALSE,CX10042,NA,NA,NA,NA,Collected,Technicianm
439642,2018-10-26,FGS,703 OUTLET,FALSE,CX10043,NA,NA,NA,NA,Collected,Technicianm
439643,2018-10-26,FGS,708 OUTLET,FALSE,CX10044,NA,NA,NA,NA,Collected,Technicianm
439644,2018-10-26,FGS,819 OUTLET,FALSE,CX10045,NA,NA,NA,NA,Collected,Technicianm
439645,2018-10-26,FGS,844 OUTLET,FALSE,CX10046,NA,NA,NA,NA,Collected,Technicianm
439646,2018-10-26,FGS,1015 OUTLET,FALSE,CX10047,NA,NA,NA,NA,Collected,Technicianm
439649,2018-10-27,FGS,626 OUTLET,FALSE,CX10041,NA,NA,NA,NA,Collected,Technicianm
445429,2018-11-14,FGS_Y,KOEYE KR01,FALSE,CF11860,NA,NA,NA,NA,Collected,Technicianm
445429,2018-11-14,FGS_Y,KOEYE KR01,FALSE,CX10477,5.93965846499031,90.7137873487039,SVC,SVC,Results,Technicianm
445429,2018-11-14,FGS_Y,KOEYE KR01,TRUE,CX10478,7.09899942960752,80.7816923348179,SVC,SVC,Results,Technicianm
445438,2018-11-16,FGS_R,819 OUTLET,FALSE,CF11880,NA,NA,NA,NA,Collected,Technicianm
445438,2018-11-16,FGS_R,819 OUTLET,FALSE,CF11881,NA,NA,NA,NA,Collected,Technicianm
445438,2018-11-16,FGS_R,819 OUTLET,FALSE,CF11882,NA,NA,NA,NA,Collected,Technicianm
445439,2018-11-16,FGS_R,703 OUTLET,FALSE,CF11889,NA,NA,NA,NA,Collected,Technicianm
445450,2018-11-17,FGS_R,708 OUTLET,FALSE,CF11883,NA,NA,NA,NA,Collected,Technicianm
445447,2018-11-17,FGS_R,WANNOCK WR02,FALSE,CF11884,NA,NA,NA,NA,Collected,Technicianm
445447,2018-11-17,FGS_R,WANNOCK WR02,FALSE,CF11885,NA,NA,NA,NA,Collected,Technicianm
445447,2018-11-17,FGS_R,WANNOCK WR02,FALSE,CF11886,NA,NA,NA,NA,Collected,Technicianm
445452,2018-11-17,FGS_R,20771K OUTLET,FALSE,CF11887,NA,NA,NA,NA,Collected,Technicianm
445453,2018-11-17,FGS_R,20741 OUTLET,FALSE,CF11888,NA,NA,NA,NA,Collected,Technicianm
445446,2018-11-17,FGS_R,20771C OUTLET,FALSE,CF11890,NA,NA,NA,NA,Collected,Technicianm
445447,2018-11-17,FGS_R,WANNOCK WR02,FALSE,CX10479,4.18458670061074,35.7283824938618,SVC,SVC,Results,Technicianm
445447,2018-11-17,FGS_R,WANNOCK WR02,TRUE,CX10480,2.84567998904534,35.2164801503336,SVC,SVC,Results,Technicianm
447382,2018-11-20,FGS,626 OUTLET,FALSE,CX10048,NA,NA,NA,NA,Collected,Technicianm
447383,2018-11-20,FGS,693 OUTLET,FALSE,CX10049,NA,NA,NA,NA,Collected,Technicianm
447384,2018-11-20,FGS,703 OUTLET,FALSE,CX10050,NA,NA,NA,NA,Collected,Technicianm
447385,2018-11-20,FGS,708 OUTLET,FALSE,CX10051,NA,NA,NA,NA,Collected,Technicianm
447381,2018-11-20,FGS,819 OUTLET,FALSE,CX10052,NA,NA,NA,NA,Collected,Technicianm
447386,2018-11-20,FGS,844 OUTLET,FALSE,CX10053,NA,NA,NA,NA,Collected,Technicianm
447387,2018-11-20,FGS,1015 OUTLET,FALSE,CX10054,NA,NA,NA,NA,Collected,Technicianm
448952,2018-11-26,FGS_B,HYACINTHE HYAC1,FALSE,QF5049,NA,NA,NA,NA,Collected,Technicianm
448952,2018-11-26,FGS_B,HYACINTHE HYAC1,FALSE,QF5050,NA,NA,NA,NA,Collected,Technicianm
448952,2018-11-26,FGS_B,HYACINTHE HYAC1,FALSE,QF5051,NA,NA,NA,NA,Collected,Technicianm
448993,2018-11-27,FGS_B,BEAR BEAR1,FALSE,QF5057,NA,NA,NA,NA,Collected,Technicianm
448988,2018-11-27,FGS_B,PARADISE PDSE1,FALSE,QF5058,NA,NA,NA,NA,Collected,Technicianm
448995,2018-11-27,FGS_B,HOMATHKO HOMA1,FALSE,QF5059,NA,NA,NA,NA,Collected,Technicianm
448995,2018-11-27,FGS_B,HOMATHKO HOMA1,FALSE,QF5061,NA,NA,NA,NA,Collected,Technicianm
448988,2018-11-27,FGS_B,PARADISE PDSE1,FALSE,QF5065,NA,NA,NA,NA,Collected,Technicianm
448995,2018-11-27,FGS_B,HOMATHKO HOMA1,FALSE,QF5069,NA,NA,NA,NA,Collected,Technicianm
449002,2018-11-28,FGS_B,4791 TOWER2,FALSE,QF5060,NA,NA,NA,NA,Collected,Technicianm
448999,2018-11-28,FGS_B,SOUTHGATE SGTE1,FALSE,QF5066,NA,NA,NA,NA,Collected,Technicianm
448999,2018-11-28,FGS_B,SOUTHGATE SGTE1,FALSE,QF5067,NA,NA,NA,NA,Collected,Technicianm
448999,2018-11-28,FGS_B,SOUTHGATE SGTE1,FALSE,QF5068,NA,NA,NA,NA,Collected,Technicianm
449281,2018-11-29,FGS_B,9572 OUTLET,FALSE,QF5052,NA,NA,NA,NA,Collected,Technicianm
457517,2019-01-14,FGS_R,708 OUTLET,FALSE,CF11891,NA,NA,NA,NA,Collected,Technicianm
457503,2019-01-15,FGS_R,703 OUTLET,FALSE,CF11892,NA,NA,NA,NA,Collected,Technicianm
457502,2019-01-15,FGS_R,819 OUTLET,FALSE,CF11893,NA,NA,NA,NA,Collected,Technicianm
457502,2019-01-15,FGS_R,819 OUTLET,FALSE,CF11894,NA,NA,NA,NA,Collected,Technicianm
457502,2019-01-15,FGS_R,819 OUTLET,FALSE,CF11895,NA,NA,NA,NA,Collected,Technicianm
457510,2019-01-15,FGS_R,20771K OUTLET,FALSE,CF11896,NA,NA,NA,NA,Collected,Technicianm
457509,2019-01-15,FGS_R,WANNOCK WR02,FALSE,CF11897,NA,NA,NA,NA,Collected,Technicianm
457509,2019-01-15,FGS_R,WANNOCK WR02,FALSE,CF11898,NA,NA,NA,NA,Collected,Technicianm
457509,2019-01-15,FGS_R,WANNOCK WR02,FALSE,CF11899,NA,NA,NA,NA,Collected,Technicianm
457511,2019-01-15,FGS_R,20771C OUTLET,FALSE,CF11900,NA,NA,NA,NA,Collected,Technicianm
457509,2019-01-15,FGS_R,WANNOCK WR02,FALSE,CX10481,NA,NA,NA,NA,Collected,Technicianm
457509,2019-01-15,FGS_R,WANNOCK WR02,TRUE,CX10482,NA,NA,NA,NA,Collected,Technicianm
458856,2019-01-22,FGS,708 OUTLET,FALSE,CX10055,NA,NA,NA,NA,Collected,Technicianm
458853,2019-01-22,FGS,626 OUTLET,FALSE,CX10056,NA,NA,NA,NA,Collected,Technicianm
458854,2019-01-22,FGS,703 OUTLET,FALSE,CX10057,NA,NA,NA,NA,Collected,Technicianm
458855,2019-01-22,FGS,693 OUTLET,FALSE,CX10058,NA,NA,NA,NA,Collected,Technicianm
458857,2019-01-22,FGS,819 OUTLET,FALSE,CX10059,NA,NA,NA,NA,Collected,Technicianm
458858,2019-01-22,FGS,844 OUTLET,FALSE,CX10060,NA,NA,NA,NA,Collected,Technicianm
458852,2019-01-22,FGS,1015 OUTLET,FALSE,CX10061,NA,NA,NA,NA,Collected,Technicianm
460108,2019-01-28,FGS_B,HOMATHKO HOMA1,FALSE,QF5074,NA,NA,NA,NA,Collected,Technicianm
460115,2019-01-28,FGS_B,BEAR BEAR1,FALSE,QF5077,NA,NA,NA,NA,Collected,Technicianm
460108,2019-01-28,FGS_B,HOMATHKO HOMA1,FALSE,QF5081,NA,NA,NA,NA,Collected,Technicianm
460111,2019-01-28,FGS_B,SOUTHGATE SGTE1,FALSE,QF5082,NA,NA,NA,NA,Collected,Technicianm
460111,2019-01-28,FGS_B,SOUTHGATE SGTE1,FALSE,QF5083,NA,NA,NA,NA,Collected,Technicianm
460111,2019-01-28,FGS_B,SOUTHGATE SGTE1,FALSE,QF5089,NA,NA,NA,NA,Collected,Technicianm
460108,2019-01-28,FGS_B,HOMATHKO HOMA1,FALSE,QF5092,NA,NA,NA,NA,Collected,Technicianm
460108,2019-01-28,FGS_B,HOMATHKO HOMA1,FALSE,QX8604,NA,NA,NA,NA,Collected,Technicianm
460108,2019-01-28,FGS_B,HOMATHKO HOMA1,TRUE,QX8605,NA,NA,NA,NA,Collected,Technicianm
460084,2019-01-29,FGS_B,PARADISE PDSE1,FALSE,QF5076,NA,NA,NA,NA,Collected,Technicianm
460084,2019-01-29,FGS_B,PARADISE PDSE1,FALSE,QF5078,NA,NA,NA,NA,Collected,Technicianm
460084,2019-01-29,FGS_B,PARADISE PDSE1,FALSE,QF5090,NA,NA,NA,NA,Collected,Technicianm
460083,2019-01-29,FGS_B,4791 TOWER2,FALSE,QF5091,NA,NA,NA,NA,Collected,Technicianm
460091,2019-01-30,FGS_B,9572 OUTLET,FALSE,QF5075,NA,NA,NA,NA,Collected,Technicianm
460094,2019-01-30,FGS_B,8405 OUTLET,FALSE,QF5079,NA,NA,NA,NA,Collected,Technicianm
460118,2019-01-31,FGS_B,HYACINTHE HYAC1,FALSE,QF5084,NA,NA,NA,NA,Collected,Technicianm
460118,2019-01-31,FGS_B,HYACINTHE HYAC1,FALSE,QF5087,NA,NA,NA,NA,Collected,Technicianm
460118,2019-01-31,FGS_B,HYACINTHE HYAC1,FALSE,QF5088,NA,NA,NA,NA,Collected,Technicianm
472414,2019-02-17,FGS,626 OUTLET,NA,CM706,NA,NA,NA,NA,Not Available,Technicianm
472416,2019-02-17,FGS,693 OUTLET,FALSE,CX10063,NA,NA,NA,NA,Collected,Technicianm
472415,2019-02-17,"FGS,FGS_R",703 OUTLET,FALSE,CX10064,NA,NA,NA,NA,Collected,Technicianm
472417,2019-02-17,"FGS_R,FGS",708 OUTLET,FALSE,CX10065,NA,NA,NA,NA,Collected,Technicianm
472418,2019-02-17,"FGS,FGS_R",819 OUTLET,FALSE,CX10066,NA,NA,NA,NA,Collected,Technicianm
472419,2019-02-17,FGS,844 OUTLET,FALSE,CX10067,NA,NA,NA,NA,Collected,Technicianm
472420,2019-02-17,FGS,1015 OUTLET,FALSE,CX10068,NA,NA,NA,NA,Collected,Technicianm
471556,2019-02-18,FGS_R,WANNOCK WR02,FALSE,CF11906,NA,NA,NA,NA,Collected,Technicianm
471556,2019-02-18,FGS_R,WANNOCK WR02,FALSE,CF11907,NA,NA,NA,NA,Collected,Technicianm
471556,2019-02-18,FGS_R,WANNOCK WR02,FALSE,CF11908,NA,NA,NA,NA,Collected,Technicianm
471556,2019-02-18,FGS_R,WANNOCK WR02,FALSE,CX10483,NA,NA,NA,NA,Collected,Technicianm
471556,2019-02-18,FGS_R,WANNOCK WR02,TRUE,CX10484,NA,NA,NA,NA,Collected,Technicianm
473842,2019-02-21,FGS_Y,KOEYE KR01,FALSE,CF11909,NA,NA,NA,NA,Collected,Technicianm
473842,2019-02-21,FGS_Y,KOEYE KR01,FALSE,CX10485,NA,NA,NA,NA,Collected,Technicianm
473842,2019-02-21,FGS_Y,KOEYE KR01,TRUE,CX10486,NA,NA,NA,NA,Collected,Technicianm
473842,2019-02-21,FGS_Y,KOEYE KR01,TRUE,CX1486,NA,NA,NA,NA,Collected,Technicianm
474861,2019-02-25,FGS_B,HYACINTHE HYAC1,FALSE,QF5080,NA,NA,NA,NA,Collected,Technicianm
474861,2019-02-25,FGS_B,HYACINTHE HYAC1,FALSE,QF5085,NA,NA,NA,NA,Collected,Technicianm
474861,2019-02-25,FGS_B,HYACINTHE HYAC1,FALSE,QF5086,NA,NA,NA,NA,Collected,Technicianm
475981,2019-02-26,FGS_B,8405 OUTLET,FALSE,QF5093,NA,NA,NA,NA,Collected,Technicianm
475978,2019-02-26,FGS_B,9572 OUTLET,FALSE,QF5094,NA,NA,NA,NA,Collected,Technicianm
511127,2019-03-14,FGS,693 OUTLET,FALSE,CX10069,NA,NA,NA,NA,Collected,Technicianm
511128,2019-03-14,FGS,703 OUTLET,FALSE,CX10070,NA,NA,NA,NA,Collected,Technicianm
511129,2019-03-14,FGS,708 OUTLET,FALSE,CX10071,NA,NA,NA,NA,Collected,Technicianm
511130,2019-03-14,FGS,819 OUTLET,FALSE,CX10072,NA,NA,NA,NA,Collected,Technicianm
511131,2019-03-14,FGS,844 OUTLET,FALSE,CX10073,NA,NA,NA,NA,Collected,Technicianm
511132,2019-03-14,FGS,1015 OUTLET,FALSE,CX10074,NA,NA,NA,NA,Collected,Technicianm
511133,2019-03-16,FGS,626 OUTLET,FALSE,CX10062,NA,NA,NA,NA,Collected,Technicianm
504767,2019-03-25,FGS_B,9572 OUTLET,FALSE,QF5095,NA,NA,NA,NA,Collected,Technicianm
504268,2019-03-26,FGS_B,PARADISE PDSE1,FALSE,QF5097,NA,NA,NA,NA,Collected,Technicianm
504269,2019-03-26,FGS_B,4791 TOWER2,FALSE,QF6605,NA,NA,NA,NA,Collected,Technicianm
504556,2019-03-27,FGS_B,HYACINTHE HYAC1,FALSE,QF5096,NA,NA,NA,NA,Collected,Technicianm
504556,2019-03-27,FGS_B,HYACINTHE HYAC1,FALSE,QF5098,NA,NA,NA,NA,Collected,Technicianm
504556,2019-03-27,FGS_B,HYACINTHE HYAC1,FALSE,QF5099,NA,NA,NA,NA,Collected,Technicianm
504555,2019-03-27,FGS_B,8405 OUTLET,FALSE,QF6601,NA,NA,NA,NA,Collected,Technicianm
504562,2019-03-28,FGS_B,SOUTHGATE SGTE1,FALSE,QF5100,NA,NA,NA,NA,Collected,Technicianm
504562,2019-03-28,FGS_B,SOUTHGATE SGTE1,FALSE,QF5101,NA,NA,NA,NA,Collected,Technicianm
504567,2019-03-28,FGS_B,BEAR BEAR1,FALSE,QF6600,NA,NA,NA,NA,Collected,Technicianm
504562,2019-03-28,FGS_B,SOUTHGATE SGTE1,FALSE,QF6602,NA,NA,NA,NA,Collected,Technicianm
504559,2019-03-28,FGS_B,HOMATHKO HOMA1,FALSE,QF6603,NA,NA,NA,NA,Collected,Technicianm
504559,2019-03-28,FGS_B,HOMATHKO HOMA1,FALSE,QF6604,NA,NA,NA,NA,Collected,Technicianm
504559,2019-03-28,FGS_B,HOMATHKO HOMA1,FALSE,QF6606,NA,NA,NA,NA,Collected,Technicianm
504559,2019-03-28,FGS_B,HOMATHKO HOMA1,TRUE,QX8606,NA,NA,NA,NA,Collected,Technicianm
504559,2019-03-28,FGS_B,HOMATHKO HOMA1,FALSE,QX8607,NA,NA,NA,NA,Collected,Technicianm
507980,2019-04-17,FGS,626 OUTLET,FALSE,CX10075,NA,NA,NA,NA,Collected,Technicianm
507981,2019-04-17,FGS,693 OUTLET,FALSE,CX10076,NA,NA,NA,NA,Collected,Technicianm
507982,2019-04-17,FGS,703 OUTLET,FALSE,CX10077,NA,NA,NA,NA,Collected,Technicianm
507983,2019-04-17,FGS,708 OUTLET,FALSE,CX10078,NA,NA,NA,NA,Collected,Technicianm
507984,2019-04-17,FGS,819 OUTLET,FALSE,CX10079,NA,NA,NA,NA,Collected,Technicianm
507985,2019-04-17,FGS,844 OUTLET,FALSE,CX10080,NA,NA,NA,NA,Collected,Technicianm
507988,2019-04-17,FGS,1015 OUTLET,FALSE,CX10081,NA,NA,NA,NA,Collected,Technicianm
510916,2019-05-01,FGS_R,WANNOCK WR02,FALSE,CF11910,NA,NA,NA,NA,Collected,Technicianm
510916,2019-05-01,FGS_R,WANNOCK WR02,FALSE,CF11911,NA,NA,NA,NA,Collected,Technicianm
510916,2019-05-01,FGS_R,WANNOCK WR02,FALSE,CF11912,NA,NA,NA,NA,Collected,Technicianm
510916,2019-05-01,FGS_R,WANNOCK WR02,FALSE,CX10487,NA,NA,NA,NA,Collected,Technicianm
510916,2019-05-01,FGS_R,WANNOCK WR02,TRUE,CX10488,NA,NA,NA,NA,Collected,Technicianm
510924,2019-05-02,FGS_Y,KOEYE KR01,FALSE,CF11913,NA,NA,NA,NA,Collected,Technicianm
510924,2019-05-02,FGS_Y,KOEYE KR01,FALSE,CX10489,NA,NA,NA,NA,Collected,Technicianm
510924,2019-05-02,FGS_Y,KOEYE KR01,TRUE,CX10490,NA,NA,NA,NA,Collected,Technicianm
511120,2019-05-04,FGS_R,703 OUTLET,FALSE,CF11914,NA,NA,NA,NA,Collected,Technicianm
511122,2019-05-04,FGS_R,708 OUTLET,FALSE,CF11915,NA,NA,NA,NA,Collected,Technicianm
511121,2019-05-04,FGS_R,819 OUTLET,FALSE,CF11916,NA,NA,NA,NA,Collected,Technicianm
511431,2019-05-12,FGS,626 OUTLET,FALSE,CX10082,NA,NA,NA,NA,Collected,Technicianm
511432,2019-05-12,FGS,693 OUTLET,FALSE,CX10083,NA,NA,NA,NA,Collected,Technicianm
511433,2019-05-12,FGS,703 OUTLET,FALSE,CX10084,NA,NA,NA,NA,Collected,Technicianm
511434,2019-05-12,FGS,708 OUTLET,FALSE,CX10085,NA,NA,NA,NA,Collected,Technicianm
511437,2019-05-12,FGS,819 OUTLET,FALSE,CX10086,NA,NA,NA,NA,Collected,Technicianm
511438,2019-05-12,FGS,844 OUTLET,FALSE,CX10087,NA,NA,NA,NA,Collected,Technicianm
511439,2019-05-12,FGS,1015 OUTLET,FALSE,CX10088,NA,NA,NA,NA,Collected,Technicianm
