event_pk,date,survey,site_id,nh4_,tp,tdp,tn,tdn,no2_no3_um,po4,sio2,nh4__flag,tp_flag,tdp_flag,tn_flag,tdn_flag,no2_no3_flag,po4_flag,sio2_flag,row_flag,quality_level
167165,2016-09-02,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.0730077553218168,0.0620268565123865,2.20873185951667,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167165,2016-09-02,FGS,819 OUTLET,12,12,9,321,297,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
167166,2016-09-02,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.147224664797868,0.0690296602502384,1.72012876585653,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167166,2016-09-02,FGS,844 OUTLET,15,16,7,302,298,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
167167,2016-09-02,FGS,1015 OUTLET,7,10,7,216,219,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
167167,2016-09-02,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.189039271323127,0.0550196944646927,1.36784522139445,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167167,2016-09-02,FGS,1015 OUTLET,8,11,8,211,216,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
167167,2016-09-02,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.127021220546168,0.0450211212538461,1.62363997371032,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167167,2016-09-02,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.130019084721332,0.0360164626928994,1.54221755221203,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167167,2016-09-02,FGS,1015 OUTLET,7,14,13,217,220,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
354311,2016-09-09,FGS_R,WANNOCK WR01,4,17,8,40,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
167589,2016-09-21,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.24448215989231,0.0700133448235768,1.97221538984548,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167589,2016-09-21,FGS,626 OUTLET,38,134,5,342,320,NA,NA,NA,SVC,SVC,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
167590,2016-09-21,FGS,693 OUTLET,13,6,4,287,246,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
167590,2016-09-21,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.102001506195041,0.0290027545656176,1.15119508153838,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167591,2016-09-21,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.112998808809314,0.0370088235696978,1.49453418837383,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167591,2016-09-21,FGS,703 OUTLET,5,6,4,193,145,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
167592,2016-09-21,FGS,708 OUTLET,5,8,4,230,217,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
167592,2016-09-21,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.340808827449162,0.0740211872324639,1.04155808821138,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167593,2016-09-21,FGS,819 OUTLET,11,8,4,270,253,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
167593,2016-09-21,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.207878077795436,0.0680113372858916,1.9979003071193,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167594,2016-09-21,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.135261845881595,0.0620192345833945,1.9272236804285,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167594,2016-09-21,FGS,844 OUTLET,11,7,4,260,303,NA,NA,NA,AV,AV,AV,AV,SVD,NA,NA,NA,Results,Principal Investigator
167595,2016-09-21,FGS,1015 OUTLET,14,9,35,258,259,NA,NA,NA,AV,TBD,SVD,AV,AV,NA,NA,NA,Results,Principal Investigator
167595,2016-09-21,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.258573785491194,0.0489976252810931,1.48526736887646,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167594,2016-09-21,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.139421259299627,0.052013644479288,1.91302589268123,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167594,2016-09-21,FGS,844 OUTLET,7,8,4,267,270,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
167594,2016-09-21,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.192719497872101,0.0440052314739333,1.91515796571563,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
167594,2016-09-21,FGS,844 OUTLET,9,7,5,264,278,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
354312,2016-09-29,FGS_R,WANNOCK WR01,NA,NA,NA,NA,NA,2.25501078984202,0.0539445146142703,34.1477661263244,NA,NA,NA,NA,NA,NA,NA,NA,Results,Raw
354312,2016-09-29,FGS_R,WANNOCK WR01,NA,13,5,45,57,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Raw
180131,2016-10-20,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.24909213075071,0.0705879724986634,1.73638788184615,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
180131,2016-10-20,FGS,626 OUTLET,13,10,6,410,277,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
180132,2016-10-20,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.118369175782803,0.0533958114426987,1.61723327103956,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
180132,2016-10-20,FGS,693 OUTLET,53,14,6,226,204,NA,NA,NA,SVC,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
180133,2016-10-20,FGS,703 OUTLET,NA,NA,NA,NA,NA,0,0.0533751282992291,1.88219902537996,NA,NA,NA,NA,NA,SVD,AV,AV,Results,Principal Investigator
180133,2016-10-20,FGS,703 OUTLET,12,9,6,234,167,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
180134,2016-10-20,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.143979367638278,0.218499079204344,1.83556637687556,NA,NA,NA,NA,NA,AV,SVC,AV,Results,Principal Investigator
180134,2016-10-20,FGS,708 OUTLET,17,24,11,276,246,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
180135,2016-10-20,FGS,819 OUTLET,23,12,7,276,286,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
180135,2016-10-20,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.00111063562116231,0.0616345475039303,1.89561514465443,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
180136,2016-10-20,FGS,844 OUTLET,30,10,5,285,251,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
180136,2016-10-20,FGS,844 OUTLET,NA,NA,NA,NA,NA,1.32348015302361e-4,0.0606348802773036,1.89536890651151,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
180137,2016-10-20,FGS,1015 OUTLET,17,33,16,228,223,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
180137,2016-10-20,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.231279157781692,0.177779366818044,2.0369469383117,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
180134,2016-10-20,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.106478326750672,0.142352055732728,1.76264369373718,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
180134,2016-10-20,FGS,708 OUTLET,14,11,8,282,247,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
180134,2016-10-20,FGS,708 OUTLET,16,16,6,268,250,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
180134,2016-10-20,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.0768621026869809,0.085982160381832,1.80230527937157,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
185059,2016-11-22,FGS,844 OUTLET,NA,NA,NA,NA,NA,0,0.138308529559136,1.89466766967908,NA,NA,NA,NA,NA,SVD,AV,AV,Results,Principal Investigator
185059,2016-11-22,FGS,844 OUTLET,12,15,11,276,209,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
185058,2016-11-22,FGS,819 OUTLET,11,21,18,229,234,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
185058,2016-11-22,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.0870161379117556,0.319058694177847,2.01933110270057,NA,NA,NA,NA,NA,AV,SVC,AV,Results,Principal Investigator
185054,2016-11-22,FGS,703 OUTLET,8,9,7,138,152,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
185054,2016-11-22,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.0660058762568726,0.0741129839396274,1.3694706625933,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
185055,2016-11-22,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.208485288294637,0.156977681643812,1.12381427395775,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
185055,2016-11-22,FGS,693 OUTLET,8,26,9,164,177,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
185054,2016-11-22,FGS,703 OUTLET,5,50,7,201,156,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
185054,2016-11-22,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.0994259519611602,0.0721087132296928,1.35329220886397,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
185054,2016-11-22,FGS,703 OUTLET,5,20,11,154,139,NA,NA,NA,AV,AV,NA,AV,AV,NA,NA,NA,Results,Principal Investigator
185054,2016-11-22,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.144417060437302,0.0503253702940746,1.4532936051454,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
185062,2016-11-23,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.163289142241939,0.0523326431447629,1.868263396774,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
185062,2016-11-23,FGS,1015 OUTLET,12,12,39,239,198,NA,NA,NA,AV,AV,SVD,AV,AV,NA,NA,NA,Results,Principal Investigator
185061,2016-11-23,FGS,708 OUTLET,8,17,15,209,194,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
185061,2016-11-23,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.212741254985089,0.031617458472889,1.48504125389052,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
185060,2016-11-23,FGS,626 OUTLET,11,20,18,276,234,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
185060,2016-11-23,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.205351027236997,0.210422278167286,1.67120413574446,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
239070,2017-01-20,FGS,626 OUTLET,27,11.1,21.4,170,165,NA,NA,NA,AV,AV,SVD,AV,AV,NA,NA,NA,Results,Principal Investigator
239070,2017-01-20,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.46686572452761,0.0813141670420671,1.4680085379918,NA,NA,NA,NA,NA,SVC,SVC,AV,Results,Principal Investigator
239071,2017-01-20,FGS,693 OUTLET,NA,NA,NA,NA,NA,3.20053754546873,0.577249952913972,1.04300153738725,NA,NA,NA,NA,NA,SVC,SVC,AV,Results,Principal Investigator
239071,2017-01-20,FGS,693 OUTLET,4,59.3,19.4,104,122,NA,NA,NA,AV,SVD,SVC,AV,SVD,NA,NA,NA,Results,Principal Investigator
239072,2017-01-20,FGS,703 OUTLET,NA,8.2,7.5,111,86,NA,NA,NA,BDL,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
239072,2017-01-20,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.404201198888909,0.0622447338445299,0.990126835137334,NA,NA,NA,NA,NA,SVC,SVC,AV,Results,Principal Investigator
239073,2017-01-20,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.68147524434129,0.167664940711719,1.0933785156325,NA,NA,NA,NA,NA,SVC,AV,AV,Results,Principal Investigator
239073,2017-01-20,FGS,708 OUTLET,3,10,13.4,136,127,NA,NA,NA,AV,AV,SVD,AV,AV,NA,NA,NA,Results,Principal Investigator
239074,2017-01-20,FGS,819 OUTLET,4,11.6,22.9,159,149,NA,NA,NA,AV,AV,SVD,AV,AV,NA,NA,NA,Results,Principal Investigator
239074,2017-01-20,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.274208483401794,0.103417192192508,1.98550233197513,NA,NA,NA,NA,NA,SVC,SVC,SVC,Results,Principal Investigator
239075,2017-01-20,FGS,844 OUTLET,NA,12,10.3,194,115,NA,NA,NA,BDL,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
239075,2017-01-20,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.10643221697585,0.0873553756449839,1.68207174744774,NA,NA,NA,NA,NA,SVC,SVC,AV,Results,Principal Investigator
239076,2017-01-20,FGS,1015 OUTLET,NA,10.5,9.7,163,117,NA,NA,NA,BDL,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
239076,2017-01-20,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.326211795266466,0.0492018382409238,1.45526735586378,NA,NA,NA,NA,NA,SVC,SVC,AV,Results,Principal Investigator
239074,2017-01-20,FGS,819 OUTLET,3,9.8,11.4,148,128,NA,NA,NA,AV,AV,SVD,AV,AV,NA,NA,NA,Results,Principal Investigator
239074,2017-01-20,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.218736823740242,0.0903738168335212,1.86222113829978,NA,NA,NA,NA,NA,SVC,SVC,AV,Results,Principal Investigator
239074,2017-01-20,FGS,819 OUTLET,3,12,12,139,145,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
239074,2017-01-20,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.29689732168224,0.106443916904376,2.13792317651714,NA,NA,NA,NA,NA,SVC,SVC,AV,Results,Principal Investigator
251321,2017-02-24,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.121022784211801,0.0329116114244521,1.22389808843288,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
251321,2017-02-24,FGS,626 OUTLET,20,9,8,171,160,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
251322,2017-02-24,FGS,693 OUTLET,20,9,8,109,112,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
251322,2017-02-24,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.467205148082488,0.0289238867053632,0.94405239850412,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
251323,2017-02-24,FGS,703 OUTLET,15,8,7,88,104,NA,NA,NA,AV,AV,AV,AV,SVD,NA,NA,NA,Results,Principal Investigator
251323,2017-02-24,FGS,703 OUTLET,NA,NA,NA,NA,NA,1.63230253804766,0.0708117420976233,1.99844472074744,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
251324,2017-02-24,FGS,708 OUTLET,18,16,11,215,200,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
251324,2017-02-24,FGS,708 OUTLET,NA,NA,NA,NA,NA,1.07840424494673,0.422830099726683,1.30440318562075,NA,NA,NA,NA,NA,AV,SVC,AV,Results,Principal Investigator
251325,2017-02-24,FGS,819 OUTLET,23,9,5,217,144,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
251325,2017-02-24,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.83894476045795,0.0777837327540974,1.70695184206011,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
251326,2017-02-24,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.0834804324027118,0.0319155821362886,1.69256561885482,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
251326,2017-02-24,FGS,844 OUTLET,17,10,7,138,138,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
251327,2017-02-24,FGS,1015 OUTLET,19,9,6,169,138,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
251327,2017-02-24,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.147679098910183,0.0378977077200487,1.47901992198832,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
251325,2017-02-24,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.663977832282411,0.0877619281298004,1.70324245141108,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
251325,2017-02-24,FGS,819 OUTLET,14,11,8,147,158,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
251325,2017-02-24,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.621460489970857,0.090757486738172,1.76262179283077,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
251325,2017-02-24,FGS,819 OUTLET,13,9,8,143,157,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
254331,2017-03-15,FGS,626 OUTLET,66,6,5,207,123,NA,NA,NA,SVC,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
254331,2017-03-15,FGS,626 OUTLET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MV,MV,MV,Results,Principal Investigator
254333,2017-03-15,FGS,703 OUTLET,28,5,9,74,78,NA,NA,NA,AV,AV,SVD,AV,AV,NA,NA,NA,Results,Principal Investigator
254333,2017-03-15,FGS,703 OUTLET,NA,NA,NA,NA,NA,1.13187828160863,0.141634954176519,1.16631178027334,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
254334,2017-03-15,FGS,708 OUTLET,114,8,5,98,171,NA,NA,NA,SVD,AV,AV,AV,SVD,NA,NA,NA,Results,Principal Investigator
254334,2017-03-15,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.171244113141123,0.0169565262137452,1.25006274349852,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
254335,2017-03-15,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.089209755574975,0.225412926234636,1.56000430081927,NA,NA,NA,NA,NA,AV,SVC,AV,Results,Principal Investigator
254335,2017-03-15,FGS,819 OUTLET,64,11,11,96,120,NA,NA,NA,SVD,AV,AV,AV,SVD,NA,NA,NA,Results,Principal Investigator
254336,2017-03-15,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.061535572146566,0.08678103071883,1.45173529011563,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
254336,2017-03-15,FGS,844 OUTLET,66,4,6,92,134,NA,NA,NA,SVD,AV,SVD,AV,SVD,NA,NA,NA,Results,Principal Investigator
254337,2017-03-15,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.111417742294202,0.104734312927526,1.63778505674772,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
254337,2017-03-15,FGS,1015 OUTLET,10,4,6,126,116,NA,NA,NA,AV,AV,SVD,AV,AV,NA,NA,NA,Results,Principal Investigator
354313,2017-03-18,FGS_R,WANNOCK WR01,NA,NA,NA,NA,NA,4.58386176571768,0.257326327394671,42.2099622023283,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
354313,2017-03-18,FGS_R,WANNOCK WR01,NA,18,12,54,78,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
353520,2017-03-19,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.234706281957644,0.00802054516356663,1.1167830266548,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
353520,2017-03-19,FGS,693 OUTLET,41,9,8,85,87,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
255252,2017-04-01,FGS_Y,KOEYE KR02,NA,NA,NA,NA,NA,2.85045832150575,0.0272708030283378,1.65257290318684,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
255252,2017-04-01,FGS_Y,KOEYE KR02,NA,NA,14,NA,139,NA,NA,NA,BDL,MV,NA,MV,NA,NA,NA,NA,Results,Technicianm
255253,2017-04-01,FGS_Y,KOEYE KR01,NA,NA,14,NA,131,NA,NA,NA,BDL,MV,NA,MV,NA,NA,NA,NA,Results,Technicianm
255253,2017-04-01,FGS_Y,KOEYE KR01,NA,NA,NA,NA,NA,2.68571036119807,0.0313063784640514,1.69669181502321,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
255288,2017-04-12,FGS,626 OUTLET,18,5,5,223,181,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
255288,2017-04-12,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.0850859926531609,0.0448740192424102,1.3544881037154,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
255289,2017-04-12,FGS,693 OUTLET,63,4,4,330,139,NA,NA,NA,SVD,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
255289,2017-04-12,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.119420190302488,0.03290939057493,1.0981557322145,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
255290,2017-04-12,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.203061212842041,0.0329102788787712,1.6166192830082,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
255290,2017-04-12,FGS,703 OUTLET,29,4,4,179,83,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
255291,2017-04-12,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.052468990208049,0.0259268612319049,1.17986279256866,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
255291,2017-04-12,FGS,708 OUTLET,32,5,4,271,171,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
255292,2017-04-12,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.0674432345172253,0.299143980354999,1.91544439891897,NA,NA,NA,NA,NA,AV,SVD,AV,Results,Principal Investigator
255292,2017-04-12,FGS,819 OUTLET,23,6,4,237,181,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
255293,2017-04-12,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.0198240215658394,0.0538466430912302,1.82756366094121,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
255293,2017-04-12,FGS,844 OUTLET,22,5,11,276,178,NA,NA,NA,AV,AV,SVD,AV,AV,NA,NA,NA,Results,Principal Investigator
255294,2017-04-12,FGS,1015 OUTLET,30,5,4,268,255,NA,NA,NA,AV,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
255294,2017-04-12,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.0307083097498467,0.0488615021698226,1.6088319171269,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
260832,2017-04-24,FGS_Y,KOEYE KR01,4,NA,10,NA,178,NA,NA,NA,NA,MV,NA,MV,NA,NA,NA,NA,Results,Technicianm
260832,2017-04-24,FGS_Y,KOEYE KR01,NA,NA,NA,NA,NA,2.81908748074102,0.035369006971878,2.4001059466393,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
294510,2017-05-01,FGS_B,TEAQUAHAN TEAQ2,NA,NA,12,NA,159,NA,NA,NA,BDL,MV,NA,MV,NA,NA,NA,NA,Results,Technicianm
294510,2017-05-01,FGS_B,TEAQUAHAN TEAQ2,NA,NA,NA,NA,NA,9.561,0.022,3.92959566013385,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
294509,2017-05-01,FGS_B,TEAQUAHAN TEAQ1,NA,NA,9,NA,143,NA,NA,NA,BDL,MV,NA,MV,NA,NA,NA,NA,Results,Technicianm
294509,2017-05-01,FGS_B,TEAQUAHAN TEAQ1,NA,NA,NA,NA,NA,8.696,0.025,2.19532884621664,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
354316,2017-05-01,FGS_R,WANNOCK WR01,NA,9,7,67,117,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
294513,2017-05-02,FGS_B,HOMATHKO_TRIB T5KM1,NA,NA,NA,NA,NA,3.942,0.027,3.50811401977987,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
294513,2017-05-02,FGS_B,HOMATHKO_TRIB T5KM1,NA,NA,8,NA,77,NA,NA,NA,BDL,MV,NA,MV,NA,NA,NA,NA,Results,Technicianm
294515,2017-05-02,FGS_B,HOMATHKO HOMA1,NA,NA,NA,NA,NA,7.925,0.193,86.8580632432138,NA,NA,NA,NA,NA,SVC,SVC,SVC,Results,Principal Investigator
294515,2017-05-02,FGS_B,HOMATHKO HOMA1,18,NA,15,NA,133,NA,NA,NA,SVC,MV,SVC,MV,SVC,NA,NA,NA,Results,Principal Investigator
294514,2017-05-02,FGS_B,CUMSACK CMSK1,14,NA,21,NA,109,NA,NA,NA,NA,MV,NA,MV,NA,NA,NA,NA,Results,Technicianm
294514,2017-05-02,FGS_B,CUMSACK CMSK1,NA,NA,NA,NA,NA,3.166,0.236,2.57434284541886,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
294512,2017-05-02,FGS_B,SOUTHGATE SGTE1,NA,NA,NA,NA,NA,12.185,0.12,99.7256006490693,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
294512,2017-05-02,FGS_B,SOUTHGATE SGTE1,6,NA,9,NA,229,NA,NA,NA,AV,MV,AV,MV,AV,NA,NA,NA,Results,Principal Investigator
294536,2017-05-03,FGS_B,HOMATHKO HOMA1,NA,NA,NA,NA,NA,7.813,0.109,33.6413764760311,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
294536,2017-05-03,FGS_B,HOMATHKO HOMA1,6,NA,12,NA,143,NA,NA,NA,AV,MV,AV,MV,AV,NA,NA,NA,Results,Principal Investigator
294535,2017-05-03,FGS_B,CAMPCREEK WATERINTAKE,3,NA,8,NA,141,NA,NA,NA,NA,MV,NA,MV,NA,NA,NA,NA,Results,Technicianm
294535,2017-05-03,FGS_B,CAMPCREEK WATERINTAKE,NA,NA,NA,NA,NA,8.183,0.035,1.89933409705298,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
294538,2017-05-04,FGS_B,HYACINTHE HYAC1,NA,NA,NA,NA,NA,6.858,0.038,1.15293855363201,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
294538,2017-05-04,FGS_B,HYACINTHE HYAC1,3,NA,10,NA,160,NA,NA,NA,NA,MV,NA,MV,NA,NA,NA,NA,Results,Technicianm
